user_id,group
a14b50be39,B
a14ccdfffa,A
a14dfeb3dd,A
a14e1adcb8,A
a14f2f3af9,A
a151a2e6f1,B
a15255c201,A
a1528ce6bd,A
a152efd0dc,A
a15336d0bc,A
a1533cc50e,A
a154ac9e06,A
a15573a5d6,B
a156b83c49,A
a156de20b0,B
a15724f100,B
a15816a4e3,A
a158b79a71,B
a158f7a9bc,A
a159041df6,B
a15a791cc6,A
a15ad7ea7f,A
a15d980eb2,A
a15e6698ec,A
a15eda5940,B
a1607da403,B
a1621525f6,B
a1623765a2,A
a162388339,B
a1631ffddf,B
a163cc82ae,A
a164af78d6,B
a1653079fa,A
a165a8071b,B
a16633a298,A
a166cb0b44,B
a1673ab33c,A
a167a6164a,B
a1681c6ad1,B
a169d0186d,A
a169da13f3,A
a16a04a469,A
a16a330557,B
a16ac41d83,A
a16c7ed2f0,A
a16d5ebb5d,A
a16ddce17e,A
a16e7e4d94,A
a16f95620c,A
a170450416,A
a170863e99,A
a170ca4f36,B
a170d4b0b8,A
a1723b6fde,A
a172aafa72,A
a174545b1d,A
a17482609a,B
a1750396fa,B
a1750a405c,A
a1751f8c3d,B
a1763b5f70,A
a17674ac17,B
a177ed8396,A
a17b4770c8,B
a17c2fdce0,B
a17c70f11b,B
a17fdad5b7,A
a180decbd1,A
a182278511,A
a1841be063,B
a1865bb657,B
a186845b12,B
a18764ad61,A
a1877f5f70,A
a187d2f4ca,B
a18890963d,B
a1895a5847,A
a189e740b9,A
a18a20f69b,A
a18bb360b2,A
a18bd5613f,A
a18beecb69,A
a18c179088,B
a18c7cc858,A
a18d7310ad,A
a18e962dba,A
a19053c588,A
a19083bde4,A
a1911bc656,B
a191f4ecf5,B
a1924ccf87,B
a19274b527,A
a192ecbb93,A
a193448dcb,A
a193f50db6,B
a194101d8e,B
a1946cf8bf,B
a19689dbcb,A
a1970325f3,A
a197a8d8d4,B
a197b0e6fd,A
a198b8cc7a,A
a1998637b1,B
a19a06c5c7,A
a19a55c15a,A
a19bcb3df2,A
a19cfb8935,B
a19da29472,B
a19e531f36,A
a19e6e6cdb,B
a19f38dce6,B
a19f83d029,A
a1a0478172,A
a1a067c180,A
a1a1a26756,A
a1a27c1c98,A
a1a39bded2,A
a1a5683214,A
a1a7dbf71d,B
a1a8c4002e,B
a1a8e7e354,A
a1a95aecb1,A
a1a9cb66da,B
a1a9e422d9,A
a1a9f200a3,B
a1aa0e8899,B
a1ab241959,B
a1ac54ac73,B
a1acbcf319,B
a1ad34007c,B
a1adca7d20,B
a1b046632d,B
a1b2bca264,A
a1b4792d92,A
a1b491b87c,B
a1b578c132,A
a1b608aded,B
a1b731fa95,A
a1b9406cc6,B
a1baa9a0fb,B
a1baff5901,A
a1bb14da91,B
a1bd99a010,A
a1bdacc466,A
a1be06ac11,B
a1be74fa63,B
a1bf5948d6,A
a1bff12db8,B
a1c08f413d,B
a1c0aa03fc,A
a1c186d931,B
a1c1b82f77,B
a1c3449bae,B
a1c3463c6e,A
a1c4116ace,B
a1c55c1415,A
a1c74f1b9a,B
a1c8869a32,A
a1c8bd4648,B
a1ca519763,B
a1cab01573,B
a1cab9526e,B
a1cafe62f1,B
a1cb2b321f,B
a1cc1d2e07,B
a1cdb42577,B
a1cf3e5524,B
a1cfd88470,A
a1d2c0a612,B
a1d4433de4,B
a1d561c54e,A
a1d69353b4,B
a1d82fff74,B
a1da9db1a3,B
a1dafec6c9,B
a1dbd27dd1,B
a1dc2a072c,B
a1dc3ef946,A
a1dccd5f0b,A
a1dcf80d90,A
a1dd0894fb,B
a1dd4552c3,B
a1dd7aa2b2,B
a1ddff5a36,A
a1dee8c0c4,B
a1e06a78d0,A
a1e0ace662,B
a1e16bc5e4,B
a1e1daaa31,B
a1e1ea1867,B
a1e2c5dad5,B
a1e383a784,B
a1e402c548,B
a1e54c3106,B
a1e6195939,A
a1e63956d0,A
a1e69c8fa3,B
a1e70c488f,A
a1e86ce74b,B
a1ea3674b2,A
a1ea9f3639,B
a1ec666306,A
a1ecab0fce,A
a1ed71c503,A
a1ef9b6b07,A
a1f03ebdd8,A
a1f0d846b5,B
a1f1242c63,B
a1f191353d,A
a1f24753a9,A
a1f2a8bbea,A
a1f391e793,B
a1f3c077d7,A
a1f3c9e7ff,B
a1f415c54c,B
a1f423aff2,B
a1f4957fc7,A
a1f4b0af58,A
a1f4e707af,B
a1f66ddcc4,A
a1f6ba5ff7,B
a1f8550a7e,B
a1fa5c37af,B
a1fbdce30d,A
a1fc2ae2ac,A
a1fd53106e,B
a1fdaf7058,B
a1fdd931c0,B
a1fe77ea20,B
a1ffc67f30,B
a200053368,B
a200174c53,A
a2002321c4,B
a20046802f,B
a20367365c,B
a204bc16c0,B
a20510084a,B
a2054e698a,A
a205d3ff07,A
a205d79974,B
a20653408f,A
a206ae2df2,A
a2072d7164,B
a207535853,B
a207f80b5e,A
a208284dfa,A
a20864874a,A
a2090692b4,B
a20922d80e,B
a20a0c6b22,A
a20b1f3c2f,B
a20b68d6ad,A
a20c2b5e50,B
a20d387288,A
a20dbf72c0,B
a20e2dd35c,B
a20eed7257,A
a20ef4dc49,B
a20f8fef13,B
a2100ab094,A
a2107e422c,B
a211751b5f,A
a21307d153,B
a213c389d8,B
a213dd1ca7,A
a215290d94,A
a2152deba6,A
a215a61734,A
a2162713ac,B
a21663733b,A
a216637c06,B
a217bff8cd,B
a2186da60f,A
a219a3ead6,A
a21a27194a,A
a21a545336,B
a21d4aa096,B
a21d820046,B
a21d84c322,B
a21d9035a6,A
a21e651c95,A
a220097aaa,B
a2203c8cbd,B
a220b17822,B
a221c3f3d6,A
a222050896,A
a22250f76d,A
a223181ccd,B
a2247c5cf9,A
a22568a2ed,A
a226aae9d1,A
a227baf335,B
a228aab640,B
a228d6f951,B
a22999652a,B
a229c0ed71,B
a22a0a30bc,B
a22af613b4,B
a22b820783,B
a22bebdb21,A
a22ec0ce58,A
a22ecb746f,A
a22fd6a3ff,A
a231008aaa,A
a2313a7126,A
a2323f8c37,A
a23292c95e,A
a232dd1c6c,A
a233f99b17,A
a235c43a04,A
a236b2cb6c,B
a238141487,A
a239962f18,A
a23a397d22,B
a23aa7edff,B
a23af6d445,B
a23b2e6690,A
a23c21e220,B
a23cf65fcf,B
a23d172469,B
a23d7aba08,A
a23e66669d,A
a23e79f507,A
a23f22eb31,B
a2415cf076,A
a241dd2e63,A
a241fb7ac2,B
a243123a1b,B
a24313add1,B
a2463d92e4,A
a246731422,A
a247c0207c,B
a248ec3f6e,A
a2493c8d1c,B
a24a0c9476,A
a24ba03beb,A
a24be4a589,B
a24d7ad793,A
a24d8ca14f,B
a24d9bf600,B
a24e4e1163,A
a24e6e63c5,A
a250d06e6f,B
a2521d9d90,B
a2541ee698,A
a254609785,B
a254dbcf51,A
a2551f2bdf,A
a2553bee42,A
a255f71f7f,B
a259169fec,B
a2592ac602,B
a259446c7d,A
a259c0469b,A
a259d0eb02,A
a25bebff2b,A
a25c9ba1f1,A
a25ce3a861,B
a25d948e9e,A
a25d9da832,A
a25dfc6005,A
a25e1d58c2,A
a25e4a1c6e,A
a25e4f2f0c,B
a25ee0d5ea,B
a25f006e3f,B
a25f51b48b,A
a25f7b1eda,A
a25fc1d29c,B
a260064d3f,B
a261836107,B
a262b849d3,B
a26309c191,B
a26434a032,B
a265eb0119,A
a26617b921,A
a26822f60a,A
a2687042ce,A
a269a01ea8,B
a269b5d64d,B
a26a9b9072,B
a26afd263c,B
a26bfbdfde,A
a26c14da73,A
a26c23f087,B
a26d56acad,A
a26df37530,B
a26df6b78a,B
a26e78bd3f,B
a26e83f8ce,A
a26e855625,B
a2708eaef9,A
a271256463,A
a27304e8f9,B
a2739196cb,A
a2741c178b,B
a275257c7f,A
a275cc2b2e,B
a2761db5b9,A
a2775ef75f,B
a2777ba0b9,A
a278daf968,A
a279bb565f,A
a279cca746,A
a27a2628e0,B
a27a8231ad,A
a27b6c6f55,B
a27c1ed6c6,B
a27cc5ec5b,B
a27e4a6c79,B
a27e8dbdc6,A
a280f732dd,B
a281f2bc52,A
a28286f986,A
a282c043f4,B
a28552f75f,A
a2863c9a80,B
a286a1307a,A
a28934c705,B
a28a5ae192,B
a28aae7f03,B
a28b6dee03,B
a28ba2321e,A
a28c09fb17,B
a28cdb5620,A
a28d836183,A
a28dd4ef17,A
a28e7b3db9,B
a28ec57dd6,A
a28f883207,B
a28fcf9f76,A
a292b54e60,B
a2942d2a91,A
a2943bd4de,A
a294606c78,B
a294ffe133,A
a2953d5b3b,B
a296628f8a,A
a296891d7e,B
a297eb28af,A
a29801f8d2,B
a2985643b2,A
a2988795d7,A
a29aea95e9,A
a29c6af1b1,B
a29c9c294e,A
a29ca56ffd,B
a29cd0a111,B
a29ef1783c,A
a29f0f1fb5,B
a2a080b797,B
a2a0c318b3,A
a2a0e8cf59,A
a2a121aafb,B
a2a1588ca1,A
a2a28e8129,A
a2a3ca53b7,A
a2a4b0577d,A
a2a4ec83bb,A
a2a592e2d4,A
a2a67561c2,A
a2a697cf9a,B
a2a69fc4e4,B
a2a6ba6034,B
a2a7e2859e,B
a2a80059b3,A
a2a9398754,B
a2a97de07d,B
a2aa5859c2,B
a2aa90570d,A
a2abc7f6f4,B
a2abe03406,B
a2abe8dc2c,A
a2abf30532,B
a2ac08344c,B
a2acb60a46,A
a2acbe7dc1,B
a2ad9eacf9,A
a2ae2f43c4,A
a2ae559491,B
a2afff73f8,A
a2b0de129f,A
a2b1897a62,A
a2b2f8defc,A
a2b3f4c0a5,A
a2b44c9741,B
a2b50cc09d,A
a2b65eef26,B
a2b689a2b7,A
a2b70e3a1b,A
a2b72481d4,B
a2b7f216c2,A
a2b97c8fe0,B
a2ba352a93,B
a2ba3a172b,B
a2bb57131c,B
a2bb6fb631,A
a2bb8d43af,B
a2bc06daf5,B
a2bd1f5526,A
a2bd4d1fa7,B
a2be50accd,B
a2c0475ab7,A
a2c05a1ab3,A
a2c15a3c3d,A
a2c1db4ae1,B
a2c257987e,A
a2c319a5b8,B
a2c3fafa99,B
a2c51846e9,A
a2c539b80c,B
a2c5427b73,A
a2c62ba739,A
a2c636749a,B
a2c6e9d937,A
a2c721915e,B
a2c729bb49,B
a2c7ce7bf5,B
a2c979075f,B
a2c98ebaed,B
a2c99456a6,B
a2cba47ba1,A
a2cbc8a318,B
a2cbc9464d,A
a2cd1cd118,B
a2cd38ae20,B
a2cd9c59ef,B
a2ce307b04,B
a2ceb6a198,A
a2d0362de0,A
a2d0a8eb13,A
a2d1441604,A
a2d2440a41,A
a2d2a2b608,A
a2d384d74f,B
a2d3c84f82,A
a2d4c6b993,A
a2d5d51519,A
a2d6db02dd,A
a2d7008e1e,A
a2d933f3c4,A
a2d965fa2a,B
a2da01ab21,B
a2db50ae90,B
a2dbbf7a62,A
a2dbedecda,A
a2dd14c14f,A
a2dd1a919f,A
a2de1691dd,A
a2de39c676,A
a2de898f97,A
a2df209a1a,A
a2df92ed7d,B
a2e07822e6,A
a2e099fbdd,B
a2e09ef128,B
a2e0a0ffec,A
a2e0bedd38,A
a2e0df8279,A
a2e127b0aa,B
a2e31ea5bc,A
a2e4496ef2,A
a2e4ec612d,B
a2e61355af,A
a2e70665bb,B
a2e7381fe7,A
a2e8202e1b,A
a2e8427650,A
a2e85e7ca6,A
a2e881caac,B
a2e8972e86,B
a2e8ea87e9,A
a2e9370c7d,B
a2e9a86e43,A
a2e9bfabc4,A
a2ea948e72,A
a2eaf777b6,A
a2eb5353b7,A
a2eb87f441,B
a2ebf27944,A
a2ec1dbc67,A
a2edc64c2c,B
a2ee403db6,B
a2ef36a4e6,A
a2f05b3954,B
a2f18f22dd,A
a2f1edfced,A
a2f3d2beaf,B
a2f44bf90a,A
a2f50c5e62,B
a2f57d500c,A
a2f67fafa1,A
a2f681b651,A
a2f6cb48b0,B
a2f8ffdaf1,B
a2fa17ae57,B
a2fb528bac,A
a2fc66b2da,B
a2fca43f7c,B
a2fd0f07c6,B
a2fde461d4,A
a30031de12,A
a302a26667,A
a30406ca5c,B
a30413ff31,A
a304c098b2,A
a305238efe,A
a30592d347,A
a307c971d2,B
a30888235d,B
a3093dca77,B
a3097b060e,B
a30b438f7b,A
a30b787c4d,B
a30ba65838,B
a30bc4d080,A
a30c9929e6,A
a30d24762e,A
a30d798d42,A
a30d896d5e,A
a30e2ffd3f,A
a30f59e92b,B
a31074b2d3,B
a310df55cb,B
a31110c3ce,B
a31120f09c,B
a311bf3847,A
a312d14975,B
a313a397da,B
a3143ad045,B
a3143b4496,A
a315b42d92,B
a315c167d9,A
a3161b315d,B
a3172fc882,A
a318bf5974,A
a318e011f0,B
a319e0b910,A
a31a8ae824,A
a31b247c90,B
a31b9a1833,B
a31d282444,B
a31ecb27a6,A
a31f1adc06,A
a31f40e904,B
a32002a6ec,B
a3208d5afd,B
a3221ffb2b,A
a32464de9d,A
a3263d211f,A
a3277fd08b,B
a327afe6c4,B
a328c18cbc,B
a3295c60fc,B
a32a61d0b5,A
a32a6c9616,B
a32ae4c888,B
a32b705c08,A
a32bc5d515,B
a32cf14ffa,A
a32dc7fd57,B
a32e022919,B
a32ee2c445,B
a330974c27,B
a33135e020,B
a3313c404a,B
a3315342b9,A
a333700a4f,B
a3340efe33,A
a33428db2c,B
a3349e82c6,A
a334b88010,A
a3352c06ec,B
a3353698c8,B
a3361b06bf,A
a3364d545b,A
a336f8a67c,B
a33735bcc7,A
a337712b77,A
a337965ad5,B
a337ce2ee4,B
a337f655d9,A
a3387a72b6,A
a3389e5d99,B
a338da2457,B
a339656204,A
a33b31c029,B
a33bfb4c70,A
a33d4fdf21,A
a33fd31719,B
a33ff14afd,B
a340705a5f,A
a340cfdc2d,B
a3419d3297,A
a3449b03e9,B
a344a30a06,B
a344edbe17,A
a345fff3d2,A
a346d16082,A
a3472058e1,B
a34813fddf,B
a34877e134,A
a34a034043,A
a34a4a9400,A
a34b6c098a,B
a34b94c8a1,B
a34bb0001c,A
a34c999d5f,A
a34e7252f2,B
a34fb14fb9,A
a34fed3ece,A
a3508081e8,B
a3514d75d8,B
a351e8a89a,A
a3526e635b,B
a352a2d5b7,B
a35341f731,B
a3539ff880,B
a353f103d9,B
a354a9f39d,B
a354afee14,A
a355133383,A
a356c1bb1c,A
a356cfdb7b,A
a356e3e183,A
a35766d3e9,B
a358d8294c,B
a358ed2935,A
a359533da9,A
a35a2421db,B
a35f40fc53,B
a35f911c54,A
a35f9f22d6,A
a3606b94bc,A
a361c24211,A
a361ee221d,A
a36310cd8c,A
a365e358eb,B
a3670cee4b,A
a368342604,A
a36864d5a3,B
a368c9a5ed,B
a369dd0057,A
a36a2c59a5,B
a36aada2c3,B
a36bb1f40a,B
a36c9aefd5,B
a36cf0330f,B
a36d09fbdd,B
a36d143739,A
a36d83deac,B
a36da431f0,A
a3712bcc6e,A
a372363732,B
a372a6e190,B
a372f5a6c2,B
a3736557c3,A
a3737ed7c9,A
a37380e277,A
a373890ade,A
a373904a02,B
a374a68364,A
a374e4a82e,B
a37591515a,B
a375f31c6c,A
a3766569ad,B
a3766914a4,B
a3768fadc1,A
a37897639f,B
a378cafa42,B
a378cf10ad,A
a37ab28a3f,A
a37d032a9f,A
a37d03ec77,B
a37d1c9c39,B
a37f922df0,A
a381b9ff76,A
a3823be20d,A
a3828617be,B
a382936a83,A
a3830e8426,A
a383c11e1f,B
a38401a591,A
a3845db1cd,A
a3861b1957,B
a386cf5e3c,B
a38714f418,A
a3872518ed,B
a38743eb37,A
a387a85b8f,A
a388ea85b8,B
a389d7845b,B
a38a43abc9,B
a38a483e71,A
a38aff74a5,B
a38b36b498,B
a38cb04693,B
a38e3faa1b,A
a38ff498c4,A
a3906638b1,B
a390b24f66,B
a391b443af,B
a3922cb5ad,B
a3924189c5,A
a3926aa051,A
a393876552,B
a3942ddb78,B
a394c94095,A
a394da572b,B
a394df45b4,B
a39539c445,A
a39646f87e,A
a398941c09,B
a398d342fe,B
a39a54b5e3,B
a39b8c454b,B
a39ba575f9,A
a39bc1e634,A
a39c5da541,B
a39ccae290,A
a39da1bcd4,B
a39f997285,A
a39fde589b,A
a3a0095ea5,B
a3a11a308f,A
a3a1e6599e,B
a3a403c5e0,A
a3a4aea624,B
a3a524d0a2,A
a3a5404eb2,A
a3a546a7d0,A
a3a54f0559,B
a3a633d1fd,B
a3a68f5324,B
a3a71ac7ad,B
a3a76573d3,B
a3a8834363,A
a3a914807a,A
a3a991a685,B
a3a9d19d21,B
a3a9eea17b,B
a3ab60a4ff,B
a3abbc114b,B
a3ac43233d,A
a3ac45e431,B
a3ae279f24,B
a3aeeb7896,B
a3af83f5f3,A
a3b0ba401c,A
a3b0c60315,A
a3b1496b75,B
a3b19e1dde,B
a3b1af54c2,A
a3b2598d56,A
a3b35a99ef,A
a3b384c520,A
a3b38b79c0,A
a3b5466cac,B
a3b5f89ebb,A
a3b6124595,B
a3b62149c7,B
a3b64083da,B
a3b696800b,B
a3b7b441b3,B
a3b93c0361,B
a3bc40ea9c,B
a3bc8e429d,B
a3bd3f2b8e,A
a3bde6c888,B
a3bedecadb,A
a3bfa24563,B
a3bfd3ffcc,B
a3bfdb0e4d,A
a3c16ffe4f,B
a3c1a2c81b,A
a3c1c34559,A
a3c1e3cd28,A
a3c28db0c9,A
a3c2b53c37,A
a3c2cfc8e7,A
a3c3bb48df,A
a3c58d78f7,B
a3c6199981,B
a3c7346b01,B
a3c928b299,A
a3c94d4691,B
a3cb3284a5,B
a3cb473ee2,A
a3cbbfec74,B
a3cf7729ec,B
a3d054b138,A
a3d0d1947f,A
a3d0dd0332,B
a3d22d04e0,A
a3d2863176,B
a3d33af597,A
a3d38c89d7,A
a3d3c9c6d6,B
a3d44874a9,A
a3d47c0ebe,B
a3d4fbcc17,A
a3d501f29f,A
a3d79f636c,B
a3d8230efa,A
a3d8d08a31,B
a3da9beac5,B
a3db625550,B
a3dc843ba1,B
a3dce421b7,B
a3ddaee4b5,A
a3dfd10fd0,A
a3e026cae0,B
a3e0a695d7,A
a3e17fca16,B
a3e1a06ded,A
a3e31a1375,B
a3e5dbd5e9,A
a3e661e981,A
a3e66e491d,A
a3e77084bd,B
a3e7dec67f,A
a3e840cfb9,A
a3eb313c20,A
a3eb68ca2c,B
a3eb9862d1,A
a3eccfa34a,A
a3eeb4688b,B
a3eedcc8c8,A
a3eefc71f0,A
a3ef043d61,A
a3efc62891,B
a3f0ec2405,B
a3f250d02b,B
a3f41ddab9,A
a3f50a576b,B
a3f53e964a,A
a3f708f443,B
a3f71da83b,B
a3f7cf06f1,A
a3f7fe7367,B
a3f95363c6,A
a3f999aa60,A
a3f9b990f2,A
a3fa5fbf5a,B
a3fb29fb2d,A
a3fb4baca6,A
a3fb9e94cc,B
a3fbfff557,B
a3fd1eb1c8,B
a3fd2bd90b,A
a3fd386e82,A
a3fd740667,B
a3ff95b201,B
a40135c4ce,A
a401e078a4,A
a402442b39,A
a402b0053c,A
a40339faff,B
a403f3f11c,A
a40405e013,B
a406254412,B
a40732cc96,B
a4077367f1,B
a407835a19,A
a407d008ab,A
a40825a367,A
a40a1d578e,A
a40a8d0d32,B
a40aaf8b3e,B
a40ab69879,B
a40ccbf156,B
a40d916a21,B
a40e0b401d,A
a40e1fca5a,A
a40e6bfa27,A
a40f29477a,B
a4103f6a77,B
a4115eafe4,A
a411c21f3c,B
a41319b693,A
a4143d04fb,A
a41696e334,A
a417dc2502,A
a417e37894,B
a417ee86ac,B
a418340cb3,A
a419889555,A
a419f107e9,B
a41bab50b3,B
a420301de8,A
a420a1b65b,B
a420aef0aa,A
a420bf242d,A
a422a2f371,B
a422b456be,B
a42418c2d7,B
a4279240aa,B
a4283c150a,B
a42a7778a7,B
a42a7c67ae,A
a42a83d3bb,A
a42b960925,A
a42ba1435d,A
a42cc4b335,A
a42d010e99,B
a42d7d925d,A
a42ece61c5,A
a42f4a837d,B
a42f99daca,A
a42f9ffb3e,A
a42fb6f57a,A
a43058e322,A
a430bd0e21,B
a430d9a4b0,A
a4315cdb6c,B
a4318d6c9b,B
a433219eb1,B
a43323f37c,A
a433533c3c,B
a434b1f60f,A
a435a162b0,B
a435c835d0,A
a439993293,A
a43a5c8d8f,A
a43ba47e2f,A
a43bb1a034,B
a43be73d4b,B
a43bf86c07,B
a43cf2990f,A
a43e1794df,A
a43f8eb74b,B
a440a4a0d6,B
a440bedfd3,A
a442fe75da,B
a443202c13,A
a443525dea,B
a44373b48e,A
a4438b1008,B
a443a443b5,A
a443d21b8e,B
a4457dc08f,A
a445fcb7ae,A
a44633883d,A
a4493b772b,A
a44aaf7433,A
a44aee1d11,B
a44af34808,B
a44b7fd974,A
a44c9cd1dc,A
a44f69fe5f,A
a451cd848d,B
a452992ec5,A
a45468345a,A
a455566fb2,A
a455d053e0,B
a45681cf00,A
a4577b923f,A
a458550c07,B
a458c1ddf6,B
a458f4b959,B
a45b12afac,A
a45c2766cc,A
a45c8dbafa,A
a45cebabe2,B
a45d489827,A
a45dc7f4f2,A
a45df6186f,A
a460bddfb5,A
a4612432af,B
a4612d27b9,A
a4615ca7f8,A
a462c69844,B
a462f4b46f,A
a463b458cb,A
a463e52364,B
a466d3dcd7,A
a4671af8d4,A
a4674a1c91,A
a46777a8fd,A
a467fde322,B
a468aa9667,B
a4693ea6da,A
a46ac3b207,A
a46aee5ed6,B
a46c13c65f,A
a46c5bc50f,A
a46dd954a0,B
a46dffb646,A
a46ed7956b,B
a46eef8bcd,B
a46effbe5b,A
a46f2cf0a1,B
a47070f031,B
a470ea777d,B
a4715ec34d,A
a471ff885e,B
a472b9a39d,A
a472d1fea4,A
a472d36f77,B
a4737c0bf5,B
a473ee5624,B
a4742a44ea,B
a4743d54b0,A
a4746c1434,B
a474b96e01,B
a475166e37,A
a47564ccde,B
a475784a2d,B
a476c1835b,B
a476ea8b6b,A
a47782b575,A
a477872418,A
a478097e32,B
a47890b42e,B
a478adc276,B
a478e01241,B
a478e45d38,A
a479266fef,B
a4797daffe,B
a479b612eb,B
a47a0254f8,A
a47a3cbfbd,A
a47aca7de1,A
a47ace9694,B
a47b95898e,B
a47d500d23,B
a47dfc8d86,A
a47e23e08d,B
a47ff1878d,A
a48162ae53,A
a482b51a84,B
a484387782,B
a484e607d8,B
a486013bd3,B
a48638178e,B
a486514412,B
a489004cb3,A
a489065b56,A
a48922ece3,A
a48a1100c4,B
a48cb96a2e,A
a48d5d3ede,B
a48eb17420,B
a48f8a397a,A
a491952c57,B
a491ce5576,A
a4926621e7,B
a492d4415e,A
a4932d350c,A
a4937fd07c,A
a4940a442c,B
a494cefb3c,B
a49538ccee,B
a4957aa9e3,A
a4967ecb1d,B
a496b0d264,A
a4976bc7bb,B
a49779dfd6,B
a497de1353,A
a497e2b00c,B
a49947f39d,B
a499e346d9,B
a49a875032,A
a49b68765e,A
a49bc963d2,A
a49c2c14ee,B
a49d23decc,B
a49dd83582,B
a49de53c72,B
a49e45c761,B
a49ee29ede,A
a49fd17a0f,B
a4a0675b2e,A
a4a06ffb47,B
a4a101aa61,B
a4a15a25b2,B
a4a42366be,B
a4a431b93d,A
a4a4b5f255,A
a4a4e1fbcc,B
a4a638b4ec,B
a4a8394306,A
a4a853ca11,B
a4a86415d0,B
a4a893a409,B
a4a97cf5a9,B
a4aaaf679b,A
a4ac21a9a6,B
a4af980dd3,B
a4afb3d74b,A
a4b01573ea,A
a4b020cd45,B
a4b13734ff,B
a4b1f28e55,B
a4b33d3449,B
a4b4b9f5b9,B
a4b4c2ac30,B
a4b50419c1,A
a4b5210200,A
a4b5717c43,A
a4b74b64ab,A
a4b78f1e21,B
a4b97a7b75,B
a4b9a21b1d,A
a4b9aac334,B
a4b9fad38a,B
a4ba2ac747,B
a4bbe54f43,B
a4bc471cbe,B
a4bc8dd1f2,B
a4bd0f3eb6,B
a4bd8b7cbb,B
a4bdef66ad,A
a4be82a2f4,A
a4bf1ded47,A
a4c005387c,A
a4c08f4086,B
a4c139754c,A
a4c16ad9a6,A
a4c2b79f6a,A
a4c66bcb1e,A
a4c6a9312d,A
a4c6bbae38,A
a4c74e1229,B
a4c8426b33,B
a4c8f26081,B
a4cb815cc6,B
a4cc746ddf,B
a4cf647212,A
a4d02f3653,A
a4d1472ff7,A
a4d1ed390c,A
a4d2569b31,B
a4d3c79139,A
a4d4535274,B
a4d4761f4a,A
a4d5dd97de,B
a4d5edc835,B
a4d60af7ed,B
a4d62ba214,A
a4d75e1c9e,B
a4d830c799,A
a4d9515cb6,B
a4d99ca51f,B
a4dab9d619,B
a4dcb500db,A
a4dcef8d79,B
a4dd5fbc54,A
a4de986798,B
a4df201b1b,B
a4e0d74470,A
a4e14ac4e7,B
a4e21d800a,B
a4e276ab90,B
a4e34e7e5a,A
a4e4037140,A
a4e4f9610d,B
a4e57ed247,A
a4e5dc3d3d,A
a4e7a51fde,A
a4e8eca227,B
a4e9994a38,A
a4ea68df33,B
a4ea6fdcce,A
a4ea9ada3b,B
a4eaae462a,B
a4ec7eb198,A
a4ecbe9b3c,B
a4ed24098c,A
a4ed36e52e,B
a4ee322335,B
a4ee35aed5,B
a4f00f60f4,B
a4f042d82e,A
a4f0511006,B
a4f14954b1,B
a4f2504e18,A
a4f3d7a067,A
a4f44084bd,A
a4f462c4da,B
a4f5502d19,B
a4f5d26431,A
a4f612f6ff,B
a4f62116fa,A
a4f7439d24,A
a4f7792dd8,B
a4f91d71ae,A
a4f9b47e1f,B
a4fa55a316,A
a4fba97599,B
a4fd64c0df,B
a4fe905e98,B
a4ff043a48,B
a4ff1b5546,B
a4ff58071b,B
a4fffd5249,B
a50097362b,A
a5011cbbf1,B
a501c04ee6,B
a501f5a240,A
a5021509b4,A
a503e4e3dd,A
a505c9b7c2,B
a5064082d0,B
a507b534ca,A
a507caa023,A
a508e9b98e,A
a50ba921ed,A
a50c3da5da,A
a50c7d9b29,A
a50ec82e2e,B
a50f527c93,B
a50f8ab3a4,A
a510e5c7f5,B
a511582157,A
a5128a5b4c,A
a512d7fe4a,B
a513875bf1,B
a5145783e9,B
a5164119ed,A
a5166bbceb,A
a517a198d1,B
a517d31f70,A
a5180c65bc,A
a51a3c49dd,A
a51a44eadb,A
a51bd6c339,B
a51c8fdf53,A
a51d66ccdf,A
a51dd4172f,A
a51f164c3c,B
a51f5aedab,A
a51fcd2f8c,A
a51fe27111,A
a51ff8edaf,B
a5204245a1,A
a5213294d0,B
a521572cb8,B
a5217d26c2,B
a5223d9b01,B
a522cf92da,A
a5231f3c4c,B
a5247689de,B
a52584f1dc,B
a525d86f78,A
a526da0533,B
a5278d84ed,B
a527a4f3cf,A
a52988d5e8,A
a529b10ecf,B
a52aad9b79,A
a52ac123e6,B
a52ae63067,A
a52d5154dd,B
a52ddcf177,B
a52f20c130,A
a52f75a8c6,A
a530086d4d,B
a5315b3c63,A
a531b0df17,B
a53207d01c,B
a532520ccf,A
a532bff550,B
a533817dad,A
a533c11a24,A
a534ddcb04,A
a53559a1c1,B
a5355c6dbb,A
a535675cd3,A
a535b0ba04,A
a53624bc35,A
a53627edae,B
a5386ce43f,A
a538946a77,A
a5397705b7,B
a539e51ec3,B
a539fe2adb,B
a53ad4053b,B
a53adda743,A
a53be7b6ba,B
a53cc6941b,A
a53d43dbb7,B
a53ee5dbfd,B
a53f3d8e9f,B
a53f99517f,B
a54008934c,B
a54278872a,B
a5455a1182,B
a545d6a24d,A
a546193b76,B
a54704511a,A
a548376c40,A
a548c07130,A
a54ad7f848,A
a54b721e56,B
a54cbee49f,B
a54f7f5780,A
a54fcd083a,B
a54fe9e17f,B
a550293901,B
a550a7d62c,A
a55141a7c3,B
a55207b811,B
a553593f90,A
a554b0b269,A
a5566f7137,A
a557453594,A
a5574d6492,B
a557a9a2b0,B
a558b46d0f,B
a558bd8867,B
